V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
17.890342712402344,17.4852,17.59024,17.26783,17.396671,17.32374,17.677225,18.722424,19.290737,20.241013,21.00619,21.717495,22.416994,22.761005,22.506853,22.393166,22.163118,21.485235,20.799736,20.177362,19.906301,18.959309,18.541773,18.038609,17.823112,17.575853,17.322739,17.417002,17.315567,17.651924,17.94441,18.542904,19.525616,20.417048,21.272526,21.956928,22.294973,22.74837,22.652657,22.323555,21.937695,21.611328,20.700588,19.765116,19.199768,18.870546,18.450914,18.134504
18.4049072265625,17.534328,17.764973,17.179668,17.490927,17.1986,17.984425,20.563831,21.981686,24.004524,25.624613,27.04446,28.592182,29.725294,29.303768,29.48663,29.260143,27.858776,26.192831,24.611702,23.501354,21.083353,19.978392,18.76767,18.414165,17.7979,17.47231,17.633413,17.367897,17.942741,18.70523,20.15089,22.020494,24.229439,26.353302,27.826664,28.504328,29.85984,29.683052,29.373905,28.927534,28.114101,26.003418,23.600851,22.078312,21.039017,19.806118,19.183983
19.897552490234375,18.23715,18.035393,16.733692,16.637623,16.104225,16.631145,19.558409,20.785294,23.261803,25.482315,27.106304,29.696548,31.165241,31.250761,31.72873,31.673004,30.487156,29.092472,27.865232,26.699663,24.344584,22.46396,20.735664,19.779716,18.811462,17.56833,17.427145,16.333641,17.163685,17.209293,18.938736,21.282421,23.899878,26.413353,28.256744,29.521378,31.53739,31.64543,31.479734,31.48114,31.084568,29.033783,26.78998,25.022783,24.130108,22.402172,21.10338
18.180736541748047,16.7193,16.677498,15.652243,15.424183,14.7497635,15.008902,17.937256,19.27081,21.574387,23.707293,25.142933,27.465958,29.072372,29.294048,30.087458,30.144623,29.22248,27.982239,26.665133,25.049547,22.446613,20.561157,18.899403,18.285404,17.23217,16.349226,16.252758,15.220328,15.667471,15.697388,17.314936,19.2939,21.990356,24.619205,26.337484,27.440578,29.538027,29.675182,29.695866,30.17486,29.69228,27.898838,25.623117,23.584158,22.499214,20.522316,19.424776
12.818394660949707,12.307444,12.490259,12.007051,11.936676,11.675196,11.657615,12.552616,12.8606,13.904776,15.029576,15.8402815,16.821909,17.261158,17.294836,17.168278,16.895834,16.332193,15.80015,15.302095,15.058227,14.12839,13.69193,13.061648,12.786372,12.516078,12.059176,12.190819,11.862024,12.04715,11.964661,12.297818,13.240731,14.18286,15.272863,16.24357,16.790573,17.412792,17.364065,17.004921,16.811682,16.59595,15.726206,15.017294,14.327381,14.045788,13.535186,13.098375
17.53822135925293,15.724625,15.54618,14.463946,14.161576,13.469379,13.460747,15.945952,16.74305,18.678213,20.711021,22.053806,24.77109,26.711498,27.54133,28.52643,28.736038,28.155233,27.42326,26.33072,24.80365,22.442492,20.305557,18.308367,17.503805,16.285229,15.312163,15.093731,13.912436,14.289396,13.892364,15.205539,16.585396,18.949144,21.473696,23.527958,24.846619,27.35508,27.706676,28.094112,29.046543,28.617142,27.31435,25.436104,23.53384,22.478468,20.422579,18.818714
20.07565689086914,18.812944,18.75449,17.919384,17.766434,17.237003,17.630817,20.146215,21.20589,23.235527,25.024445,26.3489,28.260828,29.697994,29.838915,30.451168,30.519863,29.679756,28.607248,27.427885,26.040405,23.674599,22.012167,20.580547,20.052427,19.140905,18.491749,18.345005,17.558329,17.997728,18.113737,19.478434,21.211391,23.465483,25.754112,27.244497,28.124262,29.88147,30.04275,30.103973,30.39938,29.951399,28.429136,26.374012,24.642204,23.708601,21.956398,21.01781
17.804874420166016,17.000519,17.182398,16.620815,16.656326,16.216078,16.415493,18.138859,18.870953,20.484274,22.06932,23.162445,24.556997,25.332699,25.265137,25.345837,25.195404,24.441565,23.612703,22.761667,21.986237,20.322302,19.246813,18.17929,17.813093,17.271832,16.879444,16.960499,16.483892,16.825796,16.863136,17.674322,19.175503,20.82578,22.553377,23.781607,24.46932,25.482492,25.446672,25.117981,25.03915,24.730347,23.510174,22.114328,20.934874,20.235182,19.113108,18.371418
17.835418701171875,16.888947,16.996304,16.341599,16.217808,15.671515,15.797268,17.842812,18.67455,20.456316,22.169468,23.334597,24.996695,26.156628,26.280548,26.712221,26.641232,25.894587,24.908678,23.833054,22.714766,20.630972,19.403646,18.195688,17.83119,17.076672,16.675995,16.648802,16.031378,16.267672,16.254267,17.185902,18.67849,20.668776,22.711853,24.163746,24.929604,26.37136,26.428719,26.35656,26.62078,26.17074,24.739082,23.033432,21.569283,20.674131,19.255074,18.531809
17.834909439086914,16.527637,16.190548,15.28838,14.801064,14.285391,13.980919,15.451088,15.690255,16.979944,18.552347,19.520407,21.484406,22.924145,23.721893,24.383654,24.601131,24.336294,23.997316,23.364113,22.53202,21.065577,19.680174,18.295647,17.60994,16.701277,15.929549,15.58886,14.646221,14.76952,14.166206,14.711063,15.703714,17.24982,18.801168,20.574791,21.478205,23.307968,23.638664,23.971647,24.779041,24.633312,23.845839,22.83907,21.652466,21.046051,19.653757,18.528065
20.177532196044922,19.914392,20.168179,19.877459,19.915104,19.70811,19.72678,20.42268,20.773462,21.673481,22.613848,23.243742,23.865292,24.166119,24.09665,23.914242,23.697443,23.15882,22.637955,22.12578,21.897348,21.010298,20.725218,20.257412,20.170809,19.980377,19.830753,19.993744,19.852661,19.981104,20.033766,20.226173,21.030579,21.839342,22.747473,23.54417,23.871128,24.25406,24.116888,23.825642,23.592669,23.350988,22.589777,21.879644,21.31384,20.950985,20.580555,20.302618
18.057836532592773,16.78117,16.663977,16.014215,16.10893,15.719011,16.228058,18.635597,19.587196,21.505215,23.231575,24.431913,26.352816,27.729935,27.87454,28.400976,28.577095,27.668945,26.632137,25.485577,24.173544,21.970062,20.214952,18.669456,17.994497,17.118347,16.590662,16.460869,15.828611,16.433903,16.65788,17.980446,19.63781,21.754309,23.926512,25.419971,26.259434,27.960178,28.080826,28.164864,28.419,28.001633,26.517233,24.443687,22.923214,21.888975,20.105963,18.99248
18.861387252807617,17.979897,17.990162,17.45165,17.380478,17.054394,17.23492,18.845316,19.466467,20.73178,21.953823,22.836462,24.225557,25.201008,25.336763,25.753069,25.73655,25.160135,24.401403,23.574165,22.726297,21.189438,20.14377,19.161367,18.783693,18.15675,17.785883,17.701439,17.23811,17.504263,17.548195,18.349178,19.4476,20.872375,22.36965,23.477982,24.112154,25.325092,25.432507,25.46809,25.682564,25.328548,24.232832,22.88271,21.813906,21.178112,20.05609,19.41319
18.216386795043945,17.308214,17.215153,16.688774,16.67487,16.341549,16.616816,18.288103,18.980679,20.375246,21.597605,22.406052,23.776733,24.760082,24.925926,25.31921,25.407402,24.875452,24.206333,23.481441,22.513468,20.967196,19.708872,18.639942,18.203064,17.574827,17.121674,17.028107,16.487865,16.880486,16.91795,17.836533,19.01705,20.545273,22.10157,23.109497,23.72879,24.92907,25.034155,25.11568,25.378431,25.087986,24.121025,22.77879,21.624163,20.942001,19.690367,18.907513
15.758308410644531,16.712894,17.724537,18.158392,20.506819,21.034966,22.623777,23.143328,24.008661,24.928602,25.066738,25.84359,25.43211,24.227417,22.698679,21.378895,20.584162,19.164484,18.036533,16.938501,16.590023,15.468418,15.537544,15.414194,15.675604,16.01301,17.213623,18.282864,20.016827,21.039343,22.276396,23.137821,24.240414,24.95444,25.107748,25.511883,25.21689,24.232178,22.875525,22.06225,20.3806,19.222332,18.107618,16.857561,16.635258,15.739008,15.572472,15.52713
15.665375709533691,14.8789625,14.931938,14.511665,14.739599,14.422503,14.99571,17.01018,18.103445,19.753296,21.075771,22.036753,23.239414,24.153168,23.967318,24.182035,24.202965,23.364557,22.391338,21.426836,20.316433,18.445353,17.180956,16.134802,15.757468,15.181926,14.86698,14.908919,14.558544,15.055063,15.473644,16.648113,18.160675,19.956583,21.692995,22.670643,23.20537,24.233463,24.210402,24.057602,24.013319,23.579548,22.318092,20.586676,19.27067,18.439358,17.130413,16.433441
18.254093170166016,17.665543,17.758043,17.42611,17.854273,17.879593,18.626457,20.346685,21.328245,22.806278,23.95501,24.851194,25.88985,26.430935,26.003937,25.94608,25.69772,24.653933,23.454018,22.330664,21.733614,20.156275,19.346266,18.533314,18.13875,17.721199,17.532553,17.654297,17.71272,18.297464,19.073158,20.053812,21.552635,22.918736,24.309462,25.31378,25.701105,26.34479,26.241362,25.846252,25.292542,24.713118,23.267868,21.572332,20.705862,20.008366,19.14946,18.63908
19.18079376220703,18.311903,18.188213,17.682926,17.66629,17.455948,17.765118,19.245962,19.767385,20.957476,22.03076,22.778624,23.993065,24.83132,24.93169,25.239422,25.284178,24.765697,24.123472,23.48201,22.764814,21.444592,20.40188,19.479132,19.018778,18.463747,18.045929,17.903944,17.501461,17.89345,17.960754,18.735188,19.875288,21.095503,22.3729,23.283237,23.819344,24.831509,24.968676,25.002142,25.133682,24.886862,23.96889,22.774126,21.909832,21.362757,20.306255,19.647808
23.189041137695312,20.792402,20.917545,19.91635,21.474892,23.976177,26.380009,41.365982,47.261066,57.484673,60.637802,65.70291,66.15074,72.39818,71.17932,72.12566,73.57128,69.96826,57.42377,49.454224,44.013943,33.056396,27.912893,25.732023,22.879473,22.419125,22.698439,22.004942,23.049797,27.781334,30.291101,39.530815,47.24004,56.453598,65.133514,71.05049,68.24544,72.70275,72.5596,71.92141,73.05626,69.04379,60.62405,47.199574,38.300884,34.28729,27.938587,28.685
16.877323150634766,15.566673,13.626183,14.447832,14.32729,15.870964,21.454426,33.782364,41.019695,48.812046,54.63265,57.755814,63.716076,66.86157,66.803505,66.65353,69.04931,61.194164,53.53593,44.969044,40.580738,28.762472,24.849949,18.335558,16.158243,16.386694,15.787832,16.676632,16.298264,19.01878,23.83517,30.738605,40.859367,48.82254,57.997265,62.971596,62.013577,66.76284,66.07178,67.29725,65.021835,61.09842,51.29362,40.527527,34.278294,27.186626,20.928005,20.433317
17.391742706298828,16.036676,15.412732,12.410643,15.939304,15.058322,18.393581,22.11864,29.20559,32.520504,35.08255,35.350258,37.588593,44.61681,46.12455,52.26192,53.602013,50.95726,44.902122,41.0102,32.759502,26.581379,24.315641,21.99746,19.038956,15.677677,14.145048,15.765003,15.210328,17.006966,20.812923,25.47144,24.514593,30.484962,34.4975,38.58282,41.033325,47.585262,46.858673,50.9083,54.50349,51.909637,47.35052,37.307507,32.443275,28.68704,23.75235,21.397652
25.662254333496094,15.667397,17.898037,21.239315,28.864216,31.642475,44.849434,70.05234,90.226944,99.33775,101.89567,97.88811,109.06489,123.85507,123.6658,138.00916,139.32867,126.49681,102.853165,77.774765,66.126396,43.65336,32.327454,31.104366,20.333633,13.879299,16.647194,21.929073,23.40739,37.080254,64.15146,79.78618,78.844795,95.28951,108.85945,120.03084,114.2056,138.6859,135.22691,142.8886,147.63533,127.89996,106.01448,73.01316,57.164795,45.185905,32.855564,29.146141
94.63934326171875,12.893372,16.565552,44.147827,168.4737,314.72314,593.39484,807.6504,1008.0383,911.34595,679.1182,709.1921,624.09534,746.7465,694.13446,744.6658,824.3981,716.8583,466.37054,323.269,264.59296,176.71304,163.94272,193.30972,76.80136,124.49838,32.19641,107.084564,208.66241,351.8507,717.09753,1064.6378,933.06885,910.12665,858.6211,841.69507,716.29095,896.3905,785.88763,855.0042,916.0229,730.1389,579.6539,282.8395,260.29385,220.86731,208.23532,205.74863
16.874340057373047,16.198875,11.919136,12.535446,16.735668,29.031372,60.4351,101.03242,125.8525,129.83682,123.862946,124.73082,137.69475,143.55533,140.27505,136.29051,142.3687,133.00433,99.89654,82.4252,59.52083,41.058517,36.37372,23.070278,20.002022,18.842457,14.661274,16.640793,27.289932,25.128029,61.07696,95.2872,104.909935,117.50374,133.74889,135.46245,131.96973,131.51562,138.88252,136.9993,129.39363,114.98302,96.574135,55.79857,57.411575,38.07746,29.44614,30.450134
46.485172271728516,26.580124,26.121502,26.45819,22.522835,30.257069,38.837406,78.16118,85.48665,119.54883,147.42351,157.56207,187.62587,190.8554,193.43799,196.08481,191.7742,177.8595,160.19637,140.45592,135.06195,99.44074,71.95371,48.18717,30.67463,27.20465,22.409508,13.770004,27.36036,28.188412,51.779236,65.14897,97.90988,110.68794,138.95523,165.63159,156.29877,171.3048,183.45724,171.47672,166.07861,159.55603,141.03616,103.83374,100.67073,84.28147,59.1749,52.254864
52.70179748535156,41.348793,40.806824,35.858658,50.9435,43.329247,42.393448,43.301697,67.757385,77.20013,86.960785,104.31402,117.56536,145.70282,147.331,146.80339,147.61617,139.12221,135.96878,138.5611,116.285324,100.21309,97.53816,75.39492,57.97614,51.465088,33.23353,44.76947,36.970924,55.018497,47.208992,75.71484,58.237328,93.46709,105.17025,125.933876,143.8758,175.48537,162.19232,161.12402,180.47928,175.64719,157.66084,149.37889,121.32661,101.12861,98.33987,70.36211
46.679786682128906,9.205688,32.778404,24.344116,54.55899,119.29582,235.12254,317.281,365.88135,304.60638,180.9148,167.06842,128.16125,150.21672,138.29762,163.12538,185.28944,165.28157,66.326096,34.528763,30.84517,38.411827,42.247,65.46619,32.102303,67.43744,21.302704,44.092903,97.40762,133.5357,278.07468,421.5921,338.6316,295.59897,247.76266,196.4504,139.70337,206.87115,161.28221,183.57193,211.18172,151.84561,105.13159,15.510651,44.30816,52.097595,60.60086,100.4405
30.64888572692871,20.749424,20.052458,17.166801,18.247698,21.55985,25.96913,37.636257,42.515724,43.689053,48.47247,56.814125,63.913303,71.82332,77.97624,82.09697,81.27635,72.167206,66.280304,57.96765,56.426315,48.925297,41.607037,35.057987,28.54983,27.786762,19.838505,22.606548,19.994207,25.142248,30.366701,38.76619,42.414696,47.16313,53.04155,61.53256,67.6391,79.44781,79.10074,82.85467,82.70045,76.26565,66.24249,56.103653,45.381073,46.931942,41.536964,37.35003
27.52564239501953,18.639336,21.303417,22.064083,36.204685,26.117352,22.867924,24.069107,47.000664,50.148506,54.783875,70.49042,79.87792,98.55919,98.87212,101.66785,97.15609,89.7103,84.330795,82.181206,62.71137,49.16027,50.019608,41.82232,26.44757,24.438068,15.814564,27.841217,20.99982,32.931267,29.498474,50.25965,32.888165,60.8489,73.93706,88.73622,99.42755,125.81903,110.64867,113.6599,125.76892,114.65211,99.18645,90.68769,69.33908,55.06429,51.3503,35.104782
37.24109649658203,28.527802,24.773495,24.306454,16.91098,18.634724,19.116737,35.431793,32.03581,35.1474,41.278854,52.132374,64.69448,83.338646,95.20395,104.0414,110.95885,106.78427,95.098404,85.23934,75.64216,59.937542,51.972065,39.862587,36.460365,29.193996,26.307455,23.256893,21.417019,17.74437,16.279888,25.690453,25.967896,31.05893,45.26169,65.43107,66.04376,87.176834,93.75203,100.55115,115.39766,106.19536,96.02872,81.48039,72.80704,62.042084,49.435925,45.94303
92.74394989013672,59.792686,49.36473,35.870956,35.473022,38.959305,52.231155,122.4274,163.67609,213.5823,266.59515,294.02435,350.40912,388.5075,386.0159,402.55966,402.73608,391.2124,358.15527,307.06238,271.20996,197.80869,149.46281,95.27433,71.38163,52.060944,46.028687,35.06868,46.10013,44.916107,89.83064,116.2984,165.90866,205.62448,276.0886,317.96344,320.80493,361.90195,372.7998,368.3019,366.19885,357.1234,317.03845,233.50583,202.3746,172.37668,125.01708,99.28381
40.99761199951172,31.550842,27.277626,21.347694,25.566986,31.067627,45.502674,87.34226,111.57854,117.45526,121.66701,126.33884,143.81247,160.83003,158.49329,159.73204,168.2627,158.60046,135.21434,116.43839,102.601715,78.96327,64.67877,47.193817,44.48396,38.180172,25.742012,35.169502,34.684753,36.09289,64.45874,87.86259,102.0708,112.72571,136.93277,145.50165,146.24289,160.37938,160.96466,160.53615,162.02974,151.06738,130.98116,98.1096,90.95896,79.174095,56.41203,52.164047
12.728878021240234,3.4895515,14.253616,12.932156,15.602894,19.207253,27.493391,40.160988,48.251694,76.25783,89.38191,85.312935,105.031166,103.81235,104.92311,96.4781,96.19683,76.09576,66.633766,61.63831,51.63584,40.326035,32.631866,15.610855,17.738262,21.13337,8.229809,12.747879,17.892063,24.699787,36.034996,42.935654,57.462196,75.05209,90.847946,95.174446,108.66092,107.25869,103.43771,105.18823,92.41281,86.34837,67.1815,61.466084,56.18865,40.74331,27.305363,25.721897
25.189495086669922,21.705091,20.690556,19.859735,20.741549,20.236412,20.9802,29.505901,36.259563,42.384342,45.565887,50.169197,56.142,62.25129,61.73516,63.35845,65.32832,62.23539,56.981712,51.74414,46.152138,38.82508,32.711487,27.251629,23.301382,22.418356,21.808487,19.996008,20.464413,21.368086,24.46735,29.514427,33.26844,41.831303,49.259933,54.21649,54.136326,62.07865,61.627945,62.150673,63.4121,61.527367,56.26275,46.627354,41.139652,38.76418,31.374882,29.052593
26.784053802490234,19.137444,20.308075,14.668686,21.70182,22.301464,34.062965,70.17392,92.0727,103.95987,117.91855,124.860214,141.23602,159.62604,157.25513,168.27927,172.08199,161.16154,135.8459,112.12562,92.8635,64.44931,51.759666,28.756256,27.736328,17.295235,17.552635,21.075356,24.90094,26.099583,51.219257,70.25508,80.998726,92.27009,120.92314,136.66289,145.68971,162.35338,158.20166,164.87442,162.56644,151.98987,131.15178,88.99775,79.41093,59.663113,44.352802,39.668846
33.79358673095703,29.274254,36.12329,33.484367,30.140007,29.735748,35.974625,17.562424,45.373528,83.32794,102.10621,86.2534,139.25177,153.17548,174.46306,196.39401,185.0374,163.73859,166.64244,154.89853,123.085464,111.26229,108.88648,71.19307,49.617825,50.419342,14.972809,19.482628,23.784348,24.962135,44.80114,63.97176,17.165817,89.26417,110.02268,115.66956,169.14536,210.49269,189.36273,211.97433,197.60257,203.2367,172.53448,169.49721,142.09691,108.60817,109.720116,77.985146
44.771766662597656,22.935143,19.134644,19.675385,14.967796,15.459312,34.184753,74.29643,88.91454,114.41027,140.96338,147.40343,171.70544,171.15643,166.14526,161.00377,168.47221,146.21873,132.64568,127.32078,118.42693,85.25197,69.80266,46.928623,42.938324,33.77028,18.117622,25.006836,18.87465,30.342468,40.280334,54.66417,111.09289,118.18487,140.33897,161.80563,166.92606,163.97232,166.98698,159.9605,156.38446,150.64166,127.256714,111.06604,102.88707,90.41467,56.465824,52.165295
43.650672912597656,32.720406,29.27063,22.724747,27.829407,27.712341,40.24698,87.1575,116.69729,131.44135,146.38058,152.30795,166.73285,183.54509,178.81128,184.98972,194.70242,184.42145,161.59744,136.2398,121.89461,87.3721,67.29118,48.778316,42.210274,32.87242,28.958046,33.750023,27.965012,37.944862,63.588673,78.984985,110.95073,131.74294,156.64442,170.98889,171.85916,180.03342,174.47787,183.8283,183.36398,175.18411,155.20357,113.11885,95.95479,84.66935,57.430244,48.914524
21.759830474853516,15.1221695,21.792,22.072945,26.132027,27.099663,33.302414,50.48107,60.245987,71.72899,83.78257,88.51783,104.75678,111.06094,113.692795,112.61021,113.017815,104.65889,89.94786,82.2517,70.46636,51.91438,38.118004,28.189548,26.41748,21.646328,23.895176,25.529263,24.222084,32.559887,37.10965,51.263695,55.905804,74.057205,88.60684,97.51906,106.59964,120.90942,117.47232,122.30751,120.53428,112.75905,96.45146,87.67236,66.59315,55.348064,45.129333,35.009502
34.780242919921875,31.199295,29.096127,22.553009,27.04692,26.097572,32.760002,46.491898,63.709908,76.20623,89.91521,88.19494,104.61188,112.32724,109.42261,114.10846,115.04541,112.672935,102.507706,91.33027,78.928246,66.60447,54.327606,44.794636,37.453648,31.42992,27.856564,26.905949,21.497993,28.09341,37.770332,49.33153,58.246216,80.49693,95.27803,97.82986,107.32114,113.81492,111.25455,113.63225,114.53966,114.28598,101.61632,85.63553,73.8514,64.51469,56.656155,43.2511
24.653278350830078,20.729042,20.027128,16.237215,16.46729,15.968979,16.73646,23.582115,21.260628,25.067966,27.971624,31.32687,35.747753,38.06239,40.86928,41.45607,44.859848,44.95423,42.647564,43.311295,41.738586,42.68341,34.940598,29.460516,23.75198,22.741062,21.776978,17.435143,13.426935,15.864532,14.985733,21.337494,23.327145,27.202217,28.505907,35.856964,37.34562,40.320454,42.81291,41.72773,48.1436,47.132835,48.499123,44.80221,42.79752,39.872467,37.269047,29.526764
77.34771728515625,31.133484,46.432068,46.447968,88.40161,188.86374,339.37793,498.22626,600.20526,604.73456,544.7687,529.76196,594.947,602.6909,617.8561,660.59973,698.5836,652.0625,466.854,358.37753,280.67664,193.41817,139.96652,108.496185,61.80963,66.2251,62.71219,53.62256,124.21333,176.0352,375.74023,545.02734,523.85187,559.44446,572.43054,590.4253,559.8125,627.8205,624.7765,676.91943,688.1761,577.0926,484.19128,282.18295,240.66165,203.35718,135.12798,147.67604
33.06174087524414,24.437065,29.979515,26.318092,26.563152,26.335823,30.32272,54.497086,55.48661,67.81634,83.13506,99.69373,110.18951,122.00972,120.59454,116.8172,119.62773,111.40289,95.024895,83.17132,77.67244,59.069386,48.23127,33.07913,31.263287,25.631542,27.376335,27.74281,25.337074,30.479973,31.957703,40.31637,58.19218,69.333595,84.92662,106.62729,109.313126,117.207146,120.544075,116.19008,115.64819,111.00577,95.99173,76.60205,65.79906,58.09627,46.34102,37.639874
24.829761505126953,20.711382,17.59553,16.314512,17.242193,16.317736,20.270649,31.757496,37.303448,44.796444,51.4862,54.74088,62.457916,67.00448,68.39938,72.20569,72.77444,68.329254,61.37213,55.988518,50.283707,39.452415,33.49041,27.999748,22.637014,20.54336,18.0236,18.851355,15.017029,18.729797,22.191244,28.917036,34.542843,44.345303,54.954098,60.636475,59.40507,66.61235,68.936584,68.774475,72.07583,65.69383,59.243496,48.104843,43.78272,38.83145,28.753975,26.308828
40.97372055053711,31.456802,28.595139,25.54177,31.635468,47.180424,67.05766,101.23976,129.21634,135.98549,134.7021,130.94017,149.38702,153.44174,151.78452,164.43326,170.20471,156.6416,123.53223,101.36862,89.50266,68.18489,55.30353,48.31462,36.964497,33.562145,30.394073,26.55828,32.515785,44.53727,78.334,105.40623,119.28549,129.87964,137.90018,144.90053,143.1113,154.2071,154.04471,166.81236,164.2828,149.39577,125.67142,87.89291,73.813354,68.2516,52.857437,50.29784
56.27003479003906,45.15291,46.399597,96.69107,169.37299,211.8216,285.45096,308.61353,388.12823,337.68408,259.9414,285.34827,208.81976,264.50986,248.20839,231.8818,254.36093,200.22504,171.93512,119.79587,106.547104,94.86537,108.40439,120.21446,67.41058,91.161606,52.2558,157.35904,202.47453,251.91287,386.68976,453.48926,410.28735,383.36725,352.01392,361.12283,314.16858,371.52155,300.30603,279.7275,327.39166,269.40012,216.85355,134.46819,132.21222,109.17758,98.206696,85.086975
15.11379623413086,14.732645,14.599375,13.191542,17.907335,21.952213,26.789463,34.00905,37.5941,39.840836,40.336945,39.882286,45.826176,46.535152,46.466873,45.139557,46.08307,43.25708,35.920547,31.800781,29.815142,25.957634,22.37339,18.716393,15.962387,17.522152,16.702785,14.483213,18.819683,22.238667,27.652853,33.092373,36.81868,39.330246,42.21407,43.351135,45.264072,43.672432,43.44274,43.23436,41.68742,41.21594,35.23525,28.352036,26.60997,24.12299,22.475925,21.103434
99.14016723632812,66.358925,52.600807,46.033005,28.70073,34.672363,41.06755,70.54248,79.09218,104.229164,125.80145,134.8436,172.67284,189.30902,202.51083,207.75739,212.32376,193.36719,189.68735,183.90695,176.68976,154.33612,132.46628,106.85326,84.45558,71.95645,45.266052,42.355026,39.188484,42.800186,48.558113,62.017494,96.98215,105.579834,130.61812,156.48586,163.26895,193.49974,198.31146,198.6424,197.79568,201.60136,175.91583,166.93716,160.94992,146.72653,112.12023,103.524414
22.756542205810547,17.44696,11.0811615,13.925331,14.51963,34.074085,45.44765,53.066727,55.959274,57.653965,56.22029,61.203365,78.41748,90.70958,100.7558,101.57692,108.31798,104.447495,85.248665,64.41324,58.40862,45.69916,44.91748,28.373373,13.382111,19.074816,19.750244,13.230671,23.94944,22.726482,43.99485,51.256706,52.981834,54.66869,54.370335,74.66586,66.88587,81.11913,85.32266,90.894424,96.90808,85.822815,77.05112,51.692505,50.24505,41.083282,38.45685,30.474497
15.201271057128906,18.084673,17.93296,13.519585,19.353098,21.567375,23.90366,25.146866,36.747078,45.989895,52.02761,56.207382,58.887333,57.30546,54.53989,47.556507,46.39862,45.882263,40.33977,40.199337,34.390472,28.380882,23.717808,21.374344,17.153372,18.347197,13.812387,15.862791,17.11277,24.182674,25.634228,32.92343,36.99876,52.224274,59.92787,61.91761,60.829903,66.56656,58.15554,55.2552,50.81658,51.784187,44.918198,41.877697,33.077843,27.77422,26.791302,21.835201
86.386962890625,72.98898,60.906883,45.84722,39.88233,42.986862,44.189003,48.06069,59.763443,60.625446,60.434185,62.66873,75.15792,88.39777,94.29846,110.95447,117.83852,115.73784,110.29366,104.78915,100.56555,96.61387,91.249954,87.85671,71.68243,60.146942,48.91526,41.439682,31.11684,38.567543,40.688976,52.45443,50.36226,60.61133,58.103127,72.12823,72.92166,96.035164,94.24779,105.9057,127.80238,119.577354,109.81195,95.72589,96.37822,98.72842,82.678825,80.70212
15.529388427734375,23.988903,22.057388,19.310898,37.406525,52.839092,74.081535,90.93808,117.34439,133.94684,139.94156,151.48468,163.78952,160.60738,144.87674,135.48755,134.79327,123.93752,102.02558,78.80646,68.07284,45.673653,35.49213,24.81459,24.620148,21.622032,18.711601,26.209553,35.81952,46.368156,68.054276,95.237854,115.26191,134.4311,149.21753,162.66618,159.71985,157.6222,146.17624,144.8294,130.91449,120.485535,99.89398,66.22445,55.02584,45.02631,36.209866,27.216633
101.3912353515625,51.00331,46.769775,40.204712,49.675415,101.01973,166.19502,297.69162,379.6427,394.8349,384.26587,362.7226,452.25497,503.21057,537.7643,611.4662,663.171,640.93854,505.28918,424.84955,335.621,235.49973,174.11505,120.033646,73.34857,57.422318,69.93352,36.83667,56.389755,82.93753,204.1095,299.54086,295.05646,341.7995,405.88562,444.79315,430.1952,524.2023,532.3324,606.33044,662.98083,590.2626,508.84045,353.02853,299.81653,242.49841,161.12413,158.58127
21.826953887939453,17.309034,16.29638,16.300926,15.567856,16.601707,20.742355,27.788528,29.46651,35.714634,37.880398,37.22902,40.69318,45.027206,43.874744,47.23915,47.7667,44.10008,41.18748,38.126045,35.57394,28.439539,25.872047,23.000957,20.174503,18.673466,16.711557,16.367231,14.741075,16.97511,21.103125,26.121208,28.379114,35.880917,38.335773,38.747093,39.640694,42.771496,45.756485,45.52104,46.77412,43.593037,40.894962,32.82561,30.240211,27.170904,24.476763,23.452503
47.97241973876953,33.125015,32.36933,32.98401,44.435463,60.810528,81.33773,108.255455,115.60441,127.03453,125.729095,124.25969,150.10027,163.22409,175.38153,187.15942,191.47356,180.86641,146.68622,121.06369,106.970566,83.3566,73.61718,56.845745,41.324085,40.350166,37.30343,36.265312,43.72781,58.978035,86.75861,103.434494,102.37915,116.09238,131.42415,151.51225,148.3018,169.80681,170.40924,187.7154,187.6565,168.08197,147.03471,107.06905,95.70531,81.01588,64.484604,58.362392
12.933273315429688,18.219246,20.250484,1.9000092,11.532486,25.360611,56.039314,104.27639,138.41125,128.2471,92.8039,103.77484,81.882645,113.05821,91.457596,103.43759,117.726395,101.77146,76.219826,52.87831,28.507954,30.08434,35.259926,21.95182,19.23167,27.10891,-2.9764404,26.043854,37.897427,31.616264,97.70361,139.1168,123.826614,105.76462,124.08826,127.36276,115.038055,139.16074,113.97455,111.92405,109.093796,98.38682,83.5576,26.655373,43.36474,22.758915,21.634663,32.504044
46.9295768737793,23.723358,22.993362,19.16999,27.137032,32.799877,45.598057,61.289436,71.965836,94.56579,109.803955,107.44993,136.53853,145.14641,145.41566,158.76788,161.86583,154.83691,140.14626,132.42603,117.466156,93.09037,66.48389,51.53312,34.99071,28.821648,26.825672,17.54924,17.887093,39.840263,47.902912,62.836494,71.771,94.20191,103.45117,115.001305,120.003136,143.6998,146.78247,157.99796,164.10178,152.75781,136.26057,113.3683,98.65212,92.81832,68.72868,52.604385
